chart_id,link,title,safe title,javascript file,data files,question_id,question,golden_answer,enabled
50,https://observablehq.com/@yonsei-university/which-regions-walk-the-least,Which regions walk the least?,which_regions_walk_the_least,which_regions_walk_the_least.js,files/2fcf69ef941ee5ea2f39be369045dd75289eec530d8c01feeb4833907e09d0265e0e2663f14c9db4a0805e7c7532d2dcaaeb350ff56092ef57dc5c474b30bf00.xlsx,181,What happens if I hover over different color regions one by one?,"A tooltip appears for each region, showing the region name and its 2022 walking percentage. Greener areas are lower walking percentages, white is around the middle, and pink/purple areas are higher.",1
51,https://observablehq.com/d/6cdd365acbb8c4c3,Deaths in non-state conflicts 2024,deaths_in_non_state_conflicts_2024,deaths_in_non_state_conflicts_2024.js,files/c7146adf160dd2b01fd81505f0a46e0bc3cdcedac8efccf65edb7d5511f4eb470d84422a3038305ad49a0c00a6e169d0b3997dad01383803a12bcd0404a1c08c.csv,182,Does Syria show an increasing or decreasing trend across the years?,Syria shows an increase from 2011 to 2017 then it decreases strongly after 2018.,1
51,https://observablehq.com/d/6cdd365acbb8c4c3,Deaths in non-state conflicts 2024,deaths_in_non_state_conflicts_2024,deaths_in_non_state_conflicts_2024.js,files/c7146adf160dd2b01fd81505f0a46e0bc3cdcedac8efccf65edb7d5511f4eb470d84422a3038305ad49a0c00a6e169d0b3997dad01383803a12bcd0404a1c08c.csv,183,How can I use the line chart to get Iraq’s value for a certain year?,"Click the Line button, then move your mouse across the chart to the year you want. A vertical hover line will appear, and the tooltip will show each country’s value, including Iraq, for that year.",1
51,https://observablehq.com/d/6cdd365acbb8c4c3,Deaths in non-state conflicts 2024,deaths_in_non_state_conflicts_2024,deaths_in_non_state_conflicts_2024.js,files/c7146adf160dd2b01fd81505f0a46e0bc3cdcedac8efccf65edb7d5511f4eb470d84422a3038305ad49a0c00a6e169d0b3997dad01383803a12bcd0404a1c08c.csv,184,What happens if I click the play button on the timeline?,The timeline starts playing year by year from the current year. The chart updates automatically as the year changes,1
52,https://observablehq.com/d/a7f11c936e3895fb,Internally displaced people due to conflict,internally_displaced_people_due_to_conflict,internally_displaced_people_due_to_conflict.js,files/9641df2443926a553152cb57e8a36df7b13c6dadcb075edd2254989231908147f1e53a8972c459b47a82c824e02c9f29e82ece3f2e8e5883172476dd2ea85617.csv,185,Which country has the highest number of internally displaced people due to conflict in 2024?,"Sudan has the highest number of internally displaced people due to conflict in 2024, with 11,559,970 people.",1
52,https://observablehq.com/d/a7f11c936e3895fb,Internally displaced people due to conflict,internally_displaced_people_due_to_conflict,internally_displaced_people_due_to_conflict.js,files/9641df2443926a553152cb57e8a36df7b13c6dadcb075edd2254989231908147f1e53a8972c459b47a82c824e02c9f29e82ece3f2e8e5883172476dd2ea85617.csv,186,How can I get the data value for Sudan in 2024 from this chart?,"Click the Bar button, make sure the timeline slider is set to 2024, then look for Sudan at the top of the bar chart. You can also hover over Sudan’s bar to see the exact value.",1
52,https://observablehq.com/d/a7f11c936e3895fb,Internally displaced people due to conflict,internally_displaced_people_due_to_conflict,internally_displaced_people_due_to_conflict.js,files/9641df2443926a553152cb57e8a36df7b13c6dadcb075edd2254989231908147f1e53a8972c459b47a82c824e02c9f29e82ece3f2e8e5883172476dd2ea85617.csv,187,What happens if I hover over a bar in the bar chart?,"A tooltip appears showing the country name, year, and the exact number of internally displaced people for that bar. For Sudan in 2024, it shows about 11.56M.",1
53,https://observablehq.com/d/08a3126ef4627c80,Relative increase in mean height,relative_increase_in_mean_height,relative_increase_in_mean_height.js,files/554d11741f07237a9274f113bd8d4a89872211ca0913e0131d2e197a4aed6ff8c6be9dd96b9e8cd3541d6acf6194c47e31adcae1d1f9a79a4760d67cadce8839.csv,188,Which country has a higher relative increase in male height: South Korea or Japan?,South Korea has a slightly higher relative increase in male height than Japan.,1
53,https://observablehq.com/d/08a3126ef4627c80,Relative increase in mean height,relative_increase_in_mean_height,relative_increase_in_mean_height.js,files/554d11741f07237a9274f113bd8d4a89872211ca0913e0131d2e197a4aed6ff8c6be9dd96b9e8cd3541d6acf6194c47e31adcae1d1f9a79a4760d67cadce8839.csv,189,How can I find the percentage value for Japan using the map?,"Move the cursor over Japan on the map. A tooltip will appear showing Japan’s relative increase value, about 9.38%",1
53,https://observablehq.com/d/08a3126ef4627c80,Relative increase in mean height,relative_increase_in_mean_height,relative_increase_in_mean_height.js,files/554d11741f07237a9274f113bd8d4a89872211ca0913e0131d2e197a4aed6ff8c6be9dd96b9e8cd3541d6acf6194c47e31adcae1d1f9a79a4760d67cadce8839.csv,190,What happens if I hover over South Korea on the map?,"South Korea’s country shape gets highlighted with a darker border, and a tooltip appears showing: South Korea, Change in male height, 1896 → 1996, 9.49%",1
54,https://observablehq.com/d/6187ecada738db22,United States County-to-county Migration,united_states_county_to_county_migration,united_states_county_to_county_migration.js,files/dac4ba99547aa823c17b10eb70f8eb3a166c87a09b299cd645aae6459b6ecb0781701fe1cf6d4c0cb94d53d3e550f199c180f9da202814eef73ddf83984d5776.json,191,"Did Irion, TX have a net gain or net loss relationship with Coke, TX?",Net gain (because of dark blue color),1
54,https://observablehq.com/d/6187ecada738db22,United States County-to-county Migration,united_states_county_to_county_migration,united_states_county_to_county_migration.js,files/dac4ba99547aa823c17b10eb70f8eb3a166c87a09b299cd645aae6459b6ecb0781701fe1cf6d4c0cb94d53d3e550f199c180f9da202814eef73ddf83984d5776.json,192,"How can I find all the paths of people moving in and out of Lincoln, ID?","Click on the region representing Lincoln, ID on the map",1
54,https://observablehq.com/d/6187ecada738db22,United States County-to-county Migration,united_states_county_to_county_migration,united_states_county_to_county_migration.js,files/dac4ba99547aa823c17b10eb70f8eb3a166c87a09b299cd645aae6459b6ecb0781701fe1cf6d4c0cb94d53d3e550f199c180f9da202814eef73ddf83984d5776.json,193,What happens if I scroll upwards or downwards on this map,"Scroll up: Zoom in, Scroll down: Zoom out",1
55,https://observablehq.com/d/90b85d6c1bb838c5,Lifetime anxiety or depression,lifetime_anxiety_or_depression,lifetime_anxiety_or_depression.js,files/16abe5d282343cb29522db40d3cfc031842c626f490345e37f3106254c474609c4f94eb55cc27805e717cd77bc6e2afc8e06eec70f1c83037aeb19a04f2beab1.csv,194,What patterns can be observed globally in the share of people reporting lifetime anxiety or depression?,"higher shares appear more in some Western countries, lower shares inclined in Asians countries",1
55,https://observablehq.com/d/90b85d6c1bb838c5,Lifetime anxiety or depression,lifetime_anxiety_or_depression,lifetime_anxiety_or_depression.js,files/16abe5d282343cb29522db40d3cfc031842c626f490345e37f3106254c474609c4f94eb55cc27805e717cd77bc6e2afc8e06eec70f1c83037aeb19a04f2beab1.csv,195,How can I get the percentage of people reporting lifetime anxiety or depression for Malaysia?,"If hover over Malaysia on the map or bar chart, i could see the percentage value",1
55,https://observablehq.com/d/90b85d6c1bb838c5,Lifetime anxiety or depression,lifetime_anxiety_or_depression,lifetime_anxiety_or_depression.js,files/16abe5d282343cb29522db40d3cfc031842c626f490345e37f3106254c474609c4f94eb55cc27805e717cd77bc6e2afc8e06eec70f1c83037aeb19a04f2beab1.csv,196,What information is displayed in the tooltip when I hover over a country or bar?,the tooltip shows the country name and its reported lifetime anxiety or depression percentage,1
56,https://observablehq.com/d/8b399ebd64b32c43,Child Poverty in California,child_poverty_in_california,child_poverty_in_california.js,,197,What do the two colors mean?,The dark blue means deep poverty and the green means total poverty.,1
56,https://observablehq.com/d/8b399ebd64b32c43,Child Poverty in California,child_poverty_in_california,child_poverty_in_california.js,,198,What is the non-deep portion percentage of Fresno?,18.80%,1
56,https://observablehq.com/d/8b399ebd64b32c43,Child Poverty in California,child_poverty_in_california,child_poverty_in_california.js,,199,In Central Valley which place has the highest total poverty?,Fresno,1
57,https://observablehq.com/@d3/zoomable-sunburst,Zoomable sunburst,zoomable_sunburst,zoomable_sunburst.js,files/e65374209781891f37dea1e7a6e1c5e020a3009b8aedf113b4c80942018887a1176ad4945cf14444603ff91d3da371b3b0d72419fa8d2ee0f6e815732475d5de.json,200,Which category takes up the largest area in the chart?,vis category,1
57,https://observablehq.com/@d3/zoomable-sunburst,Zoomable sunburst,zoomable_sunburst,zoomable_sunburst.js,files/e65374209781891f37dea1e7a6e1c5e020a3009b8aedf113b4c80942018887a1176ad4945cf14444603ff91d3da371b3b0d72419fa8d2ee0f6e815732475d5de.json,201,How can I get the value of the analytic category?,"by hover over the analytics category, it will shows the value of 48,716",1
57,https://observablehq.com/@d3/zoomable-sunburst,Zoomable sunburst,zoomable_sunburst,zoomable_sunburst.js,files/e65374209781891f37dea1e7a6e1c5e020a3009b8aedf113b4c80942018887a1176ad4945cf14444603ff91d3da371b3b0d72419fa8d2ee0f6e815732475d5de.json,202,What happens if I click the center circle after zooming into a category?,the chart will return back to the parent category or full main sunburst view.,1
58,https://observablehq.com/@fyp4/world-cup-2022-circle,World Cup 2022 Circle,world_cup_2022_circle,world_cup_2022_circle.js,files/6617724f990b5f1c007c278726905f6fe9b5c5d8a2cc4f7024119da97c10ed116683e7b53b444250d545f707b41371f77290f20dc712284d0b534d7b9632176b.csv,203,Which club has the most World Cup 2022 players?,"FC Barcelona has the most players, with 17.",1
58,https://observablehq.com/@fyp4/world-cup-2022-circle,World Cup 2022 Circle,world_cup_2022_circle,world_cup_2022_circle.js,files/6617724f990b5f1c007c278726905f6fe9b5c5d8a2cc4f7024119da97c10ed116683e7b53b444250d545f707b41371f77290f20dc712284d0b534d7b9632176b.csv,204,How can I get the player count for Manchester City?,Hover over the Manchester City bubble and read the number shown in the tooltip. which is 16 players,1
58,https://observablehq.com/@fyp4/world-cup-2022-circle,World Cup 2022 Circle,world_cup_2022_circle,world_cup_2022_circle.js,files/6617724f990b5f1c007c278726905f6fe9b5c5d8a2cc4f7024119da97c10ed116683e7b53b444250d545f707b41371f77290f20dc712284d0b534d7b9632176b.csv,205,What happens if I click on a country circle like Spain?,The chart zooms into Spain so its club bubbles become larger and easier to read.,1
59,https://observablehq.com/d/5de35404b35deed8,Indented tree,indented_tree,indented_tree.js,files/320319adbe9bc55f48decd5ac50240eb20a281129a3bf74dddec2e06cc751f75332ed152518f30160e9764e5aaf3343df10987252d7a41c1e912681dd7d1530d.json,206,What is the main root node shown in the chart?,The main root node is flare.,1
59,https://observablehq.com/d/5de35404b35deed8,Indented tree,indented_tree,indented_tree.js,files/320319adbe9bc55f48decd5ac50240eb20a281129a3bf74dddec2e06cc751f75332ed152518f30160e9764e5aaf3343df10987252d7a41c1e912681dd7d1530d.json,207,How can I get to the MaxFlowMinCut in the chart?,"By clicking flare -> analytics -> graph, I could get to the MaxFlowMinCut",1
59,https://observablehq.com/d/5de35404b35deed8,Indented tree,indented_tree,indented_tree.js,files/320319adbe9bc55f48decd5ac50240eb20a281129a3bf74dddec2e06cc751f75332ed152518f30160e9764e5aaf3343df10987252d7a41c1e912681dd7d1530d.json,208,What happens if i click the anime node?,It expands the hidden child groups,1
60,https://observablehq.com/d/32528cae2454960c,Tidy Tree,tidy_tree,tidy_tree.js,files/319d5b81375f780850b8cdc86d394924a149960bb68df92a87aa79a66bad9a6351b80b847fbebe11a41f935358dc6cf7fab54d4f509777e41488c76a52ce8e72.json,209,What subcategories are inside analytics?,"it has cluster, graph and optimization",1
60,https://observablehq.com/d/32528cae2454960c,Tidy Tree,tidy_tree,tidy_tree.js,files/319d5b81375f780850b8cdc86d394924a149960bb68df92a87aa79a66bad9a6351b80b847fbebe11a41f935358dc6cf7fab54d4f509777e41488c76a52ce8e72.json,210,How can I retrieve deeper data in the tree?,"by keep clicking nodes, i get to see the hidden children until the lower lever class names appear",1
60,https://observablehq.com/d/32528cae2454960c,Tidy Tree,tidy_tree,tidy_tree.js,files/319d5b81375f780850b8cdc86d394924a149960bb68df92a87aa79a66bad9a6351b80b847fbebe11a41f935358dc6cf7fab54d4f509777e41488c76a52ce8e72.json,211,What happens if I click a leaf node like Easing or TextSprite?,nothing will appears as it has no children to expand,1
61,https://observablehq.com/d/c9165614abc3c34d,Radial Tidy Tree,radial_tidy_tree,radial_tidy_tree.js,files/320319adbe9bc55f48decd5ac50240eb20a281129a3bf74dddec2e06cc751f75332ed152518f30160e9764e5aaf3343df10987252d7a41c1e912681dd7d1530d.json,212,What is the value of ColorPalette under util → palette?,the value is 6367,1
61,https://observablehq.com/d/c9165614abc3c34d,Radial Tidy Tree,radial_tidy_tree,radial_tidy_tree.js,files/320319adbe9bc55f48decd5ac50240eb20a281129a3bf74dddec2e06cc751f75332ed152518f30160e9764e5aaf3343df10987252d7a41c1e912681dd7d1530d.json,213,How can I get the data inside the interpolate branch?,"click animate, then click interpolate. it will show the category inside the interpolate branch",1
61,https://observablehq.com/d/c9165614abc3c34d,Radial Tidy Tree,radial_tidy_tree,radial_tidy_tree.js,files/320319adbe9bc55f48decd5ac50240eb20a281129a3bf74dddec2e06cc751f75332ed152518f30160e9764e5aaf3343df10987252d7a41c1e912681dd7d1530d.json,214,What happens if I click an already expanded category circle?,the branch collapses and hides the child nodes,1
62,https://observablehq.com/@yonsei-university/trade-chokepoints,Trade chokepoints,trade_chokepoints,trade_chokepoints.js,files/e40096aede0cadbe9aaac15ea44644728c9130cd453c0ba480a9de3e089135308de498ac04209e244b08fd1a69588312b9f3cb2da63e0feeaa269745d9cbc266.xlsx,215,Which chokepoint has the highest total vessel count?,"Taiwan Strait has the highest vessel count, which is 88,436 vessels",1
62,https://observablehq.com/@yonsei-university/trade-chokepoints,Trade chokepoints,trade_chokepoints,trade_chokepoints.js,files/e40096aede0cadbe9aaac15ea44644728c9130cd453c0ba480a9de3e089135308de498ac04209e244b08fd1a69588312b9f3cb2da63e0feeaa269745d9cbc266.xlsx,216,How can I get the total vessel count for Malacca Strait?,"by clicking over the Malacca Strait, it will shows the tooltip of information of it which is, 71,452 vessels",1
62,https://observablehq.com/@yonsei-university/trade-chokepoints,Trade chokepoints,trade_chokepoints,trade_chokepoints.js,files/e40096aede0cadbe9aaac15ea44644728c9130cd453c0ba480a9de3e089135308de498ac04209e244b08fd1a69588312b9f3cb2da63e0feeaa269745d9cbc266.xlsx,217,How can I get the total vessel count for Malacca Strait?,"The map zooms in, making chokepoints and routes easier to inspect.",1
63,https://observablehq.com/@yonsei-university/swimming-race,Swimming race,swimming_race,swimming_race.js,files/f8eb148dd88752efb0f89049e1e44b2be74aad29f8c430b92f41a40a8d9285d56ae1a3d73ee139f50ab494bc943c6c9cb2858cfacfb89dfafd9505c34861117c.csv,218,"At 1:15, who was leading? Did they manage to keep the lead until the end?",Hwang Sun-woo was leading. He did not lead until the end (he got 7th),1
63,https://observablehq.com/@yonsei-university/swimming-race,Swimming race,swimming_race,swimming_race.js,files/f8eb148dd88752efb0f89049e1e44b2be74aad29f8c430b92f41a40a8d9285d56ae1a3d73ee139f50ab494bc943c6c9cb2858cfacfb89dfafd9505c34861117c.csv,219,"After I drag the slider, then click the Play button, does it restart or play from the current position?",Play from current position,1
